key,LT,bg,bih,de,dk,en,es,fi,fil,fr,id,it,ja,ko,mne,nl,pl,pt,ro,ru,srb,tr,uk,vi,zh
<!MissingKey:Stores materials of the same type and combines them in a single output>,,,,,,Stores materials of the same type and combines them in a single output,Almacena materiales del mismo tipo y los combina en una única salida,,,Stock les matériaux de même type et les combine en une seule sortie,,,"同じ種類のマテリアルを貯蔵し、1つの出力にまとめます,",,,,,Armazena materiais do mesmo tipo e os combina em uma única saída,,,,,,,
perk_cheapskate,,,,,,Cheapskate,,,,,,,倹約家,,,,,Pão-duro,,,,,,,
guide_window_code_application,,,,,,"Makes an Application Code through required variables: Array[String], Array[BigInt].",,,,,,,Array[String]とArray[BigInt]を使用してアプリケーションコードを生産します。,,,,,"Cria um Código de Aplicação através das variáveis requeridas: Array[String], Array[BigInt].",,,,,,,
window_code_desc,,,,,,Provides Code Boost using AI Power,,,,Fournit un boost de code en utilisant la puissance de l'IA,Menyediakan Pelaju Pengkodean menggunakan Tenaga AI,,AIパワーを使用してコードブーストを生産します,AI 파워를 사용해 코딩 부스트 제공,,,,Fornece Impulso de Programação usando Poder de IA,,,,,,,
window_compiler_desc,,,,,,Compiles Text files into Programs,Compila archivos de texto en programas,,,Compile des fichiers texte en programmes,,,テキストファイルをコンパイルしてプログラムファイルにします,텍스트를 프로그램으로 치환,,,,Cria Programas através de Textos,,,,,,,
resource_hack_experience,,,,,,Hack Experience,Experiencia de hackeo,,,Hack Experience,Pengalaman Retas,,ハック経験値,해킹 경험,,,Doświadczenie w hakowaniu,Experiência em Hack,,,,,,,
achievement_quarantined,,,,,,Containment Protocol,Protocolo de contención,,,,Protocol Penahanan,,特別収容プロトコル,,,,,Protocolo de Contaminação,,,,,,,
action_optimize,,,,,,Optimize,Optimizar,,,Optimiser,Optimalkan,,最適化する,최적화,,,Optymalizuj,Otimizar,,,,,,,優化
window_mine_ethereum,,,,,,Mine Ethereum,Mina de Ethereum,,,Minage Ethereum ,Tambang Ethereum,,イーサリアムマイナー,Ethereum 채굴,,,,Minerar Ethereum,,,,,,,
sending,,,,,,Sending,Enviando,,,Envoyé,Mengirim,,送信中,,,,Wysyłanie,Enviando,,,,,,,
resource_infection_damage_desc,,,,,,Damages breach targets persistently; produced using Hack Power.,,,,Endommage les cibles infiltrées de manière persistante ; produit à l'aide de la puissance de hack.,Menyerang target penerobosan secara terus-menerus; diproduksi menggunakan Tenaga Retas,,データ侵入の標的に継続してダメージを与えます。ハックパワーを使って生産されます,침투한 타겟을 지속적으로 손상시킴; 해킹 파워을 통해 생산,,,Zadaje trwałe obrażenia celom naruszenia; generowane z wykorzystaniem Mocy Hakowania.,Danifica alvos de brechas de forma persistente; produzido usando Poder de Hack.,,,,,,,
upgrade_program_downloader_desc,,,,,,Unlocks the Program Downloader,Desbloquea el Descargador de programas,,,Débloque le Downloader de programmes,,,プログラムダウンローダーをアンロックします,,,,,Desbloqueia o Downloader de Programa,,,,,,,
upgrade_improved_ai_videos_desc,,,,,,Increases the value of generated Video by 100%,,,,Augmente la valeur des vidéos générées de 100 %,,,生成動画の価値を100%増やします,,,,,Aumenta o valor de Vídeos gerados em 100%,,,,,,,
upgrade_processing_value_multiplier_desc,,,,,,Multiplicatively increases money gained from the Processing Seller by 100%,Aumenta multiplicativamente el dinero obtenido del Vendedor de procesamiento en un 100%,,,,,,処理速度売却器から獲得できるクレジットを乗算的に100%増加させます,,,,,Aumenta multiplicativamente os ganhos com o Vendedor de Processamento em 100%.,,,,,,,
resource_contribution_desc,,,,,,Increases Contribution Level; obtained by committing code.,,,,Augmente le niveau de contribution ; obtenu en contaminant le code.,Menaikkan Level Kontribusi; diperoleh dengan menyerahkan kode.,,貢献レベルを増加させます。コードをコミットすることで獲得できます,기여 레벨 상승; 코드 작성으로 획득가능,,,Zwiększa poziom Wkładu; zdobywane poprzez zatwierdzanie kodu.,Aumenta o nível de contribuição; Obtido ao enviar códigos.,,,,,,,
bug,,,,,,Bug,Bug,,,Bug,Bug,,バグ,버그,,,Bug,Bug,,,,,,,
<!MissingKey:Burn Rate>,,,,,,Burn Rate,Tasa de quemado,,,Consommation,Laju Proses,,燃費,소각 배율,,,Wskaźnik Zużycia,Taxa de Queima,,,,,,,
window_variable_combiner_desc,,,,,,Generates advanced variables based on primitive variables inserted,,,,Produit des variables avancées en fonction des variables primitives fournies,,,入力された基本型変数を使用して上級変数を生成します,,,,,Gera variáveis avançadas baseado nas variáveis primitivas inseridas,,,,,,,
window_downloader_video,,,,,,Video Downloader,Descargador de videos,,,Downloader de vidéos,,,動画ダウンローダー,,,,,Downloader de Vídeo,,,,,,,
window_generator_program_desc,,,,,,Generates custom Program Files using Program Neurons,,,,Génère des fichiers de programme personnalisés à l'aide de Neurons programme,,,プログラムニューロンを使用して任意のプログラムファイルを生成します,프로그램 뉴런을 사용해 커스텀 프로그램 파일 생산,,,,Gera arquivos de Programa usando Neurônios de Programa,,,,,,,
window_code_array,,,,,,New Array,,,,Nouvel Array,,,Array生成,,,,,Nova Array,,,,,,,程式生成：Array
perk_network_limiter_desc,,,,,,"Unlocks the Network Limiter, allowing Download and Upload to be split in different ratios","Desbloquea el limitador de red, lo que permite dividir la descarga y la carga en diferentes proporciones.",,,,,,ダウンロード速度やアップロード速度をユーザー指定の比率で分割するネットワークリミッターをアンロックします,,,,,"Desbloqueia o Limitador de Rede, permitindo que Velocidade de Download e Upload sejam separados em taxas diferenciadas",,,,,,,
new_windows_research,,,,,,New research nodes available,Nuevos nodos de investigación disponibles,,,Nouveaux nœuds de recherche disponibles,Node Penelitian baru tersedia,,新しいリサーチノードが利用可能です,새 연구 노드 사용가능,,,Nowe łączenia badań są dostępne,Novos nódulos de pesquisa estão disponíveis,,,,,,,你獲得新的研究節點
guide_window_fix_code,,,,,,"Fixes inserted code using a Bug Fix Code, removing the bugged modifier, which reduces its quality by 4x.",,,,,,,バグ修正コードを使用して入力されたコードを修正し、価値を1/4にするバグマークを削除します。,,,,,"Desbuga códigos inseridos usando um Código de Bug Fix, removendo o modificador bugado, que reduz sua qualidade em 4x.",,,,,,,
progress,,,,,,Progress,Progreso,,,Progression,Kemajuan,,進行状況,진행도,,,Postęp,Progresso,,,,,,,進度
research_overclocking,,,,,,Overclocking,Overclocking,,,,,,オーバークロック,,,,,Overclocking,,,,,,,
achievement_variety_downloader_desc,,,,,,Download all file types simultaneously,Descargar todos los tipos de archivos simultáneamente,,,Download tous les types de fichiers simultanément,Unduh semua tipe file secara bersamaan,,全てのタイプのファイルをダウンロードする,,,,,Baixe todos os arquivos simultaneamente,,,,,,,
resource_code_speed,,,,,,Coding Speed,Velocidad de codificación,,,Vitesse de codage,Kecepatan Pengkodean,,コーディング速度,코딩 속도,,,Prędkość Kodowania,Velocidade de Programação,,,,,,,
window_research,,,,,,Research,Investigación,,,,Penelitian,,リサーチ,,,,,Pesquisa,,,,,,,
storage_value,,,,,,Storage Value,Valor de almacenamiento,,,Valeur de stockage,Nilai Penyimpanan,,ストレージ価値,저장소 가치,,,Wartość Pamięci,Valor,,,,,,,
guide_window_repository,,,,,,Groups element type resources together in a single output.,,,,,,,エレメントリソースをユーザー指定の比率で2つの出力に分割します。,,,,,Agrupa recursos do tipo elemento em uma única saída.,,,,,,,
upgrade_optimization_hashing,,,,,,Optimized Hashing,,,,,,,ハッシング最適化,,,,,Hash Otimizado,,,,,,,
guide_window_quarantine,,,,,,"Removes the infected modifier from files using Clock Speed.
The amount of cycles (C) required is based on the file size.",,,,,,,"クロック速度を使用して、ファイルからウイルスを除去します。
必要なサイクル(C)の量はファイルサイズに応じて決まります。",,,,,"Remove o modificador infectado de arquivos usando Velocidade de Clock. 
A quantidade de ciclos (C) necessária é baseada no tamanho do arquivo.",,,,,,,
window_compressor,,,,,,Compressor,Compresor,,,Compresseur,Kompresor,,コンプレッサー,압축기,,,,Compressor,,,,,,,壓縮器
research_ai_games,,,,,,Procedural Simulation,,,,,,,プロシージャルシミュレーション,,,,,Simulação Procedural,,,,,,,
resource_clock_speed_desc,,,,,,Processor speed for processing nodes (hertz).,Velocidad del procesador para procesar nodos (hertz).,,,Vitesse du processeur pour les nœuds de traitement (hertz).,Kecepatan processor untuk memproses node (hertz).,,ノード処理時のプロセッサーの速度(ヘルツ)です,노드처리용 프로세서 속도 (헤르츠).,,,Prędkość Procesora dla łączeń przetwarzających (herce),Velocidade do processador (hertz).,,,,,,,
upgrade_premium_images,,,,,,Premium Images,Imágenes premium,,,Images Premium,,,高品質画像,,,,,Imagens Premium,,,,,,,
research_ai_programs_desc,,,,,,Unlocks access to Program generation,Desbloquea el acceso a la generación de programas.,,,,,,プログラム生成が利用可能になります,,,,,Desbloqueia o acesso à geração de Programa,,,,,,,
window_downloader_image,,,,,,Image Downloader,Descargador de imágenes,,,Downloader d'images,Pengunduh Gambar,,画像ダウンローダー,이미지 다운로더,,,,Downloader de Imagem,,,,,,,
upgrade_breach_research_speed_multiplier_desc,,,,,,Increases research speed by 10%,,,,,,,リサーチ速度を10%増やします,,,,,Aumenta a Velocidade de Pesquisa em 10%,,,,,,,
resource_int,,,,,,int,int,,,int,int,,int,int,,,int,int,,,,,,,int
upgrade_optimization_game_engine,,,,,,Optimized Game Engine,Optimización del Motor de juego,,,,,,ゲームエンジン最適化,,,,,Motor de Jogo Otimizado,,,,,,,
resource_code_application_desc,,,,,,Code for applications; can be committed in exchange for Contribution or built for Application Points.,,,,Code pour les applications ; échangeable contre une contribution ou fabriqué grâce aux Points d’Optimisation.,Kode untuk aplikasi; dapat diserahkan dengan ganti Kontribusi atau dibuat menjadi Poin Aplikasi.,,アプリケーションのコードです。コミットすることで貢献ポイントを、ビルドすることでアプリケーションポイントを獲得します,어플리케이션을 위한 코드; 기여와의 교환이나 어플리케이션 포인트로 사용가능,,,,Código para aplicações; pode ser enviado em troca de Contribuição ou compilado para Pontos de Aplicação,,,,,,,
window_quarantine,,,,,,Quarantine,Cuarentena,,,Quarantaine ,Karantina,,検疫,격리,,,,Quarentena,,,,,,,
upgrade_server,,,,,,Server,Servidor,,,Serveur,,,サーバー,,,,,Servidor,,,,,,,
resource_hashmap_string,,,,,,HashMap[String],HashMap[String],,,HashMap[String],HashMap[String],,HashMap[String],해쉬맵[String],,,HashMap[String],HashMap[String],,,,,,,Hashmap[String]
perk_max_rest_time,,,,,,Time Cache,,,,,,,時間のキャッシュ化,,,,,Cache de Tempo,,,,,,,
achievement_wasted_effort,,,,,,Wasted Effort,,,,,Usaha Yang Sia-Sia,,無駄な努力,,,,,Esforços em Vão,,,,,,,
boost_research_desc,,,,,,Doubles Research Speed for 10 minutes,,,,,,,リサーチ速度を10分間2倍にします,,,,,Dobra a Velocidade de Pesquisa por 10 minutos,,,,,,,
loading,,,,,,Loading,Cargando,,,Chargement,Memuat,,ロード中,로딩중,,,Ładowanie,Carregando,,,,,,,
resource_array_bitflag,,,,,,Array[BitFlag],Array[BitFlag],,,Array[BitFlag],Array[BitFlag],,Array[BitFlag],배열[BitFlag],,,"Array[BitFlag]
",Array[BitFlag],,,,,,,Array[BitFlag]
<!MissingKey:Huge>,,,,,,Huge,Muy grande,,,Énorme,Sangat Besar,,極大,아주 크게,,,Ogromny,Enorme,,,,,,,偏大
support_level,,,,,,Support Level,Nivel de apoyo,,,Rang de soutien,Level Dukungan,,サポートレベル,서포트 레벨,,,Poziom Wsparcia,Nível de Suporte,,,,,,,
polish,,,,,,Polish,Polaco,,,Polonais,Polandia,,ポーランド語,,,,Polski,Polonês,,,,,,,波蘭文
mk.,,,,,,Mk.,Mk.,,,Mk.,Mk.,,Mk.,Mk.,,,Gen.,Mk.,,,,,,,Mk.
window_code_optimization_desc,,,,,,Code optimizations using advanced variables,,,,Optimise le code en utilisant des variables avancées,,,上級変数を使用して最適化をコーディングします,,,,,Programa otimizações usando variáveis avançadas,,,,,,,
<!MissingKey:Try to keep the same rules for uppercase and lowercase letters. Titles usually have all words starting with an uppercase letter.>,---,---,---,---,---,"Try to keep the same rules for uppercase and lowercase letters. Titles usually have all words starting with an uppercase letter.
Some words are fully uppercase, keep them in uppercase.
Do not forget to add line breaks with Ctrl+Enter when required.
Check comments in the english translation for context.",---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
window_trainer,,,,,,AI Trainer,Entrenador de IA,,,Entraineur d'IA,Buat Video dari File Gambar dan Suara,,AIトレイナー,AI 트레이너,,,,Treinador de IA,,,,,,,
window_generator_image_desc,,,,,,Generates custom Image Files using Image Neurons,,,,Génère des fichiers image personnalisés à l'aide de Neurons d'image,,,画像ニューロンを使用して任意の画像ファイルを生成します,이미지 뉴런을 사용해 커스텀 이미지 파일 생산,,,,Gera arquivos de Imagem usando Neurônios de Imagem,,,,,,,
resource_boost_hack_desc,,,,,,Boost for Hack Power.,Impulso al poder de hackeo.,,,Boost pour la puissance de hack.,Pelaju untuk Tenaga Retas.,,ハックパワーのブーストです,해킹 파워 부스트,,,Wzmocnienie prędkości Hakowania,Impulso para Poder de Hack.,,,,,,,
stats_uploads,,,,,,Uploads,Subidas,,,Uploads,Unggahan,,アップロード,,,,,Uploads,,,,,,,上載
cost,,,,,,Cost,Costo,,,Coût,Harga,,コスト,가격,,,Koszt,Custo,,,,,,,價格
achievement_first_upload_desc,,,,,,Upload your first file,Sube tu primer archivo,,,Upload de votre premier fichier,Unggah file pertama kamu,,最初のファイルをアップロードする,,,,,Faça upload do seu primeiro arquivo,,,,,,,
